1,16253,1,1,25070.52,-1
2,16253,2,2,25461.12,-1
3,16253,3,3,24370.03,-1
4,143,1,1,26260,-1
5,143,2,2,26260,-1
6,143,3,3,26260,0
7,16253,1,1,27500,-1
8,16253,2,2,27000,-1
9,16253,3,3,26000,-1
402,2,1,1,0,-1
403,2,2,2,0,-1
404,2,3,3,0,-1
405,3,1,1,0,0
406,3,2,2,0,0
407,3,3,3,0,0
408,4,1,1,0,-1
409,4,2,2,0,-1
410,4,3,3,0,-1
411,5,1,1,0,-1
412,5,2,2,0,-1
413,5,3,3,0,-1
414,6,1,1,0,-1
415,6,2,2,0,-1
416,6,3,3,0,-1
417,9,1,1,0,-1
418,9,2,2,0,-1
419,9,3,3,0,-1
420,12,1,1,0,-1
421,12,2,2,0,-1
422,12,3,3,0,-1
423,13,1,1,0,-1
424,13,2,2,0,-1
425,13,3,3,0,-1
426,14,1,1,0,-1
427,14,2,2,0,-1
428,14,3,3,0,-1
429,22,1,1,0,-1
430,22,2,2,0,-1
431,22,3,3,0,-1
432,23,1,1,0,-1
433,23,2,2,0,-1
434,23,3,3,0,-1
435,24,1,1,0,-1
436,24,2,2,0,-1
437,24,3,3,0,-1
438,25,1,1,0,0
439,25,2,2,0,0
440,25,3,3,0,0
441,26,1,1,0,-1
442,26,2,2,0,-1
443,26,3,3,0,-1
444,27,1,1,0,-1
445,27,2,2,0,-1
446,27,3,3,0,-1
447,28,1,1,0,-1
448,28,2,2,0,-1
449,28,3,3,0,-1
450,29,1,1,0,-1
451,29,2,2,0,-1
452,29,3,3,0,-1
453,30,1,1,0,-1
454,30,2,2,0,-1
455,30,3,3,0,-1
456,31,1,1,0,-1
457,31,2,2,0,-1
458,31,3,3,0,-1
459,32,1,1,0,-1
460,32,2,2,0,-1
461,32,3,3,0,-1
462,33,1,1,0,-1
463,33,2,2,0,-1
464,33,3,3,0,-1
465,34,1,1,0,-1
466,34,2,2,0,-1
467,34,3,3,0,-1
468,35,1,1,0,-1
469,35,2,2,0,-1
470,35,3,3,0,-1
471,36,1,1,0,-1
472,36,2,2,0,-1
473,36,3,3,0,-1
474,37,1,1,0,-1
475,37,2,2,0,-1
476,37,3,3,0,-1
477,38,1,1,0,-1
478,38,2,2,0,-1
479,38,3,3,0,-1
480,39,1,1,0,-1
481,39,2,2,0,-1
482,39,3,3,0,-1
483,40,1,1,0,-1
484,40,2,2,0,-1
485,40,3,3,0,-1
486,41,1,1,0,-1
487,41,2,2,0,-1
488,41,3,3,0,-1
489,42,1,1,0,-1
490,42,2,2,0,-1
491,42,3,3,0,-1
492,43,1,1,0,-1
493,43,2,2,0,-1
494,43,3,3,0,-1
495,44,1,1,0,-1
496,44,2,2,0,-1
497,44,3,3,0,-1
498,45,1,1,0,-1
499,45,2,2,0,-1
500,45,3,3,0,-1
501,47,1,1,0,-1
502,47,2,2,0,-1
503,47,3,3,0,-1
504,48,1,1,0,-1
505,48,2,2,0,-1
506,48,3,3,0,-1
507,49,1,1,0,-1
508,49,2,2,0,-1
509,49,3,3,0,-1
510,50,1,1,0,-1
511,50,2,2,0,-1
512,50,3,3,0,-1
513,53,1,1,0,-1
514,53,2,2,0,-1
515,53,3,3,0,-1
516,54,1,1,0,-1
517,54,2,2,0,-1
518,54,3,3,0,-1
519,56,1,1,0,-1
520,56,2,2,0,-1
521,56,3,3,0,-1
522,57,1,1,0,-1
523,57,2,2,0,-1
524,57,3,3,0,-1
525,59,1,1,0,-1
526,59,2,2,0,-1
527,59,3,3,0,-1
528,60,1,1,0,-1
529,60,2,2,0,-1
530,60,3,3,0,-1
531,61,1,1,0,-1
532,61,2,2,0,-1
533,61,3,3,0,-1
534,62,1,1,0,-1
535,62,2,2,0,-1
536,62,3,3,0,-1
537,63,1,1,0,-1
538,63,2,2,0,-1
539,63,3,3,0,-1
540,64,1,1,0,-1
541,64,2,2,0,-1
542,64,3,3,0,-1
543,65,1,1,0,-1
544,65,2,2,0,-1
545,65,3,3,0,-1
546,66,1,1,0,-1
547,66,2,2,0,-1
548,66,3,3,0,-1
549,67,1,1,0,-1
550,67,2,2,0,-1
551,67,3,3,0,-1
552,68,1,1,0,-1
553,68,2,2,0,-1
554,68,3,3,0,-1
555,69,1,1,0,-1
556,69,2,2,0,-1
557,69,3,3,0,-1
558,70,1,1,0,-1
559,70,2,2,0,-1
560,70,3,3,0,-1
561,71,1,1,0,0
562,71,2,2,0,0
563,71,3,3,0,0
564,72,1,1,0,-1
565,72,2,2,0,-1
566,72,3,3,0,-1
567,73,1,1,0,-1
568,73,2,2,0,-1
569,73,3,3,0,-1
570,74,1,1,0,0
571,74,2,2,0,0
572,74,3,3,0,0
573,75,1,1,0,-1
574,75,2,2,0,-1
575,75,3,3,0,-1
576,76,1,1,0,-1
577,76,2,2,0,-1
578,76,3,3,0,-1
579,77,1,1,0,-1
580,77,2,2,0,-1
581,77,3,3,0,-1
582,78,1,1,0,0
583,78,2,2,0,0
584,78,3,3,0,0
585,79,1,1,0,-1
586,79,2,2,0,-1
587,79,3,3,0,-1
588,80,1,1,0,-1
589,80,2,2,0,-1
590,80,3,3,0,-1
591,81,1,1,0,-1
592,81,2,2,0,-1
593,81,3,3,0,-1
594,82,1,1,0,0
595,82,2,2,0,0
596,82,3,3,0,0
597,90,1,1,860,-1
598,90,2,2,860,-1
599,90,3,3,860,-1
600,97,1,1,500,-1
601,97,2,2,500,-1
602,97,3,3,500,-1
603,98,1,1,500,-1
604,98,2,2,500,-1
605,98,3,3,500,-1
606,100,1,1,7805.83,-1
607,100,2,2,7805.83,-1
608,100,3,3,7805.83,-1
609,101,1,1,1200,-1
610,101,2,2,1200,-1
611,101,3,3,1200,-1
612,104,1,1,375,-1
613,104,2,2,375,-1
614,104,3,3,375,-1
615,105,1,1,350,-1
616,105,2,2,350,-1
617,105,3,3,350,-1
618,111,1,1,553.21,-1
619,111,2,2,553.21,-1
620,111,3,3,553.21,-1
621,112,1,1,0,-1
622,112,2,2,0,-1
623,112,3,3,0,-1
624,113,1,1,0,-1
625,113,2,2,0,-1
626,113,3,3,0,-1
627,114,1,1,0,-1
628,114,2,2,0,-1
629,114,3,3,0,-1
630,119,1,1,0,-1
631,119,2,2,0,-1
632,119,3,3,0,-1
633,121,1,1,720.66,-1
634,121,2,2,700.97,-1
635,121,3,3,720.57,-1
636,122,1,1,213.06,-1
637,122,2,2,212.61,-1
638,122,3,3,212.97,-1
639,123,1,1,454.49,-1
640,123,2,2,453.82,-1
641,123,3,3,454.36,-1
642,125,1,1,323.27,-1
643,125,2,2,314.51,-1
644,125,3,3,323.24,-1
645,129,1,1,1405.42,-1
646,129,2,2,1405.42,-1
647,129,3,3,1405.42,-1
648,130,1,1,1861.04,-1
649,130,2,2,1861.04,-1
650,130,3,3,1861.04,-1
651,144,1,1,24243.77,-1
652,144,2,2,25657.43,-1
653,144,3,3,25760.14,-1
743,16113,1,1,4636.56,-1
744,16113,2,2,4564.36,-1
745,16113,3,3,4351.66,-1
746,16116,1,1,0,-1
747,16116,2,2,0,-1
748,16116,3,3,0,-1
749,16117,1,1,0,-1
750,16117,2,2,0,-1
751,16117,3,3,0,-1
752,16118,1,1,0,-1
753,16118,2,2,0,-1
754,16118,3,3,0,-1
755,16119,1,1,4628.09,-1
756,16119,2,2,4637.76,-1
757,16119,3,3,4655.17,-1
758,16120,1,1,0,-1
759,16120,2,2,0,-1
760,16120,3,3,0,-1
761,16125,1,1,0,-1
762,16125,2,2,0,-1
763,16125,3,3,0,-1
764,16126,1,1,3975.54,-1
765,16126,2,2,4010.89,-1
766,16126,3,3,4010.89,-1
767,16127,1,1,4628.09,-1
768,16127,2,2,4637.76,-1
769,16127,3,3,4655.17,-1
770,16128,1,1,4710.7,-1
771,16128,2,2,4705.16,-1
772,16128,3,3,4702.57,-1
773,16130,1,1,4710.7,-1
774,16130,2,2,4705.16,-1
775,16130,3,3,4702.57,-1
776,16134,1,1,5496.26,-1
777,16134,2,2,5468.28,-1
778,16134,3,3,5468.28,-1
779,16135,1,1,4628.09,-1
780,16135,2,2,4637.76,-1
781,16135,3,3,4655.17,-1
782,16136,1,1,0,-1
783,16136,2,2,0,-1
784,16136,3,3,0,-1
785,16137,1,1,7680.5,-1
786,16137,2,2,7613.74,-1
787,16137,3,3,7598.35,-1
788,16138,1,1,7939.96,-1
789,16138,2,2,7400.97,-1
790,16138,3,3,7400.97,-1
791,16139,1,1,3698.22,-1
792,16139,2,2,3705.08,-1
793,16139,3,3,3706.58,-1
794,16141,1,1,5403.64,-1
795,16141,2,2,5403.64,-1
796,16141,3,3,5403.64,-1
797,16142,1,1,12912.54,-1
798,16142,2,2,12912.54,-1
799,16142,3,3,12912.54,-1
800,16143,1,1,9727.87,-1
801,16143,2,2,9058.35,-1
802,16143,3,3,8617.48,-1
803,16144,1,1,0,-1
804,16144,2,2,0,-1
805,16144,3,3,0,-1
806,16145,1,1,7527.71,-1
807,16145,2,2,7149.69,-1
808,16145,3,3,6952.26,-1
809,16146,1,1,0,-1
810,16146,2,2,0,-1
811,16146,3,3,0,-1
812,16147,1,1,6513.23,-1
813,16147,2,2,6507.56,-1
814,16147,3,3,6504.89,-1
815,16149,1,1,8897.92,-1
816,16149,2,2,8476.16,-1
817,16149,3,3,7942.26,-1
818,16150,1,1,8278.73,-1
819,16150,2,2,8278.73,-1
820,16150,3,3,8278.73,-1
821,16151,1,1,0,-1
822,16151,2,2,0,-1
823,16151,3,3,0,-1
824,16152,1,1,12991.36,-1
825,16152,2,2,12100.64,-1
826,16152,3,3,11434.43,-1
827,16153,1,1,0,-1
828,16153,2,2,0,-1
829,16153,3,3,0,-1
830,16154,1,1,0,-1
831,16154,2,2,0,-1
832,16154,3,3,0,-1
833,16155,1,1,12896.08,-1
834,16155,2,2,11772.51,-1
835,16155,3,3,11502.2,-1
836,16156,1,1,9215.43,-1
837,16156,2,2,8703.92,-1
838,16156,3,3,8542.78,-1
839,16157,1,1,3698.22,-1
840,16157,2,2,3705.08,-1
841,16157,3,3,3706.58,-1
842,16158,1,1,3698.22,-1
843,16158,2,2,3705.08,-1
844,16158,3,3,3706.58,-1
845,16159,1,1,0,-1
846,16159,2,2,0,-1
847,16159,3,3,0,-1
848,16161,1,1,3468.91,-1
849,16161,2,2,3468.91,-1
850,16161,3,3,3468.91,-1
851,16167,1,1,0,-1
852,16167,2,2,14861.53,-1
853,16167,3,3,0,-1
854,16168,1,1,0,-1
855,16168,2,2,0,-1
856,16168,3,3,0,-1
857,16169,1,1,19521,-1
858,16169,2,2,20927.3,-1
859,16169,3,3,20927.3,-1
860,16170,1,1,17259.68,-1
861,16170,2,2,18889.13,-1
862,16170,3,3,18874.25,-1
863,16172,1,1,27393,-1
864,16172,2,2,27393,-1
865,16172,3,3,31164.4,-1
866,16173,1,1,29106,-1
867,16173,2,2,29106,-1
868,16173,3,3,33537.29,-1
869,16174,1,1,0,-1
870,16174,2,2,0,-1
871,16174,3,3,15858,-1
872,16176,1,1,0,-1
873,16176,2,2,0,-1
874,16176,3,3,0,-1
875,16183,1,1,0,-1
876,16183,2,2,0,-1
877,16183,3,3,0,-1
878,16185,1,1,0,-1
879,16185,2,2,0,-1
880,16185,3,3,0,-1
881,16186,1,1,0,-1
882,16186,2,2,0,-1
883,16186,3,3,0,-1
884,16187,1,1,0,-1
885,16187,2,2,0,-1
886,16187,3,3,25456,-1
887,16190,1,1,19780.66,-1
888,16190,2,2,21736.27,-1
889,16190,3,3,22035.97,-1
890,16193,1,1,0,-1
891,16193,2,2,0,-1
892,16193,3,3,0,-1
893,16194,1,1,16099.58,-1
894,16194,2,2,16099.58,-1
895,16194,3,3,17969.13,-1
896,16195,1,1,6000,-1
897,16195,2,2,6000,-1
898,16195,3,3,6000,-1
899,16196,1,1,5420.67,-1
900,16196,2,2,5420.67,-1
901,16196,3,3,5420.67,-1
902,16197,1,1,22247.15,-1
903,16197,2,2,26079.15,-1
904,16197,3,3,26079.15,-1
905,16199,1,1,17642.84,-1
906,16199,2,2,17642.54,-1
907,16199,3,3,19214.16,-1
908,16200,1,1,4531.93,-1
909,16200,2,2,4531.93,-1
910,16200,3,3,4531.93,-1
911,16201,1,1,19856.44,-1
912,16201,2,2,21592.45,-1
913,16201,3,3,21591.44,-1
914,16202,1,1,14287.29,-1
915,16202,2,2,14287.29,-1
916,16202,3,3,20185.43,-1
917,16203,1,1,0,-1
918,16203,2,2,0,-1
919,16203,3,3,0,-1
920,16206,1,1,0,-1
921,16206,2,2,0,-1
922,16206,3,3,0,-1
923,16207,1,1,0,-1
924,16207,2,2,14861.53,-1
925,16207,3,3,0,-1
926,16208,1,1,22079.75,-1
927,16208,2,2,24294.7,-1
928,16208,3,3,24948.68,-1
929,16209,1,1,0,-1
930,16209,2,2,0,-1
931,16209,3,3,0,-1
932,16210,1,1,18774.64,-1
933,16210,2,2,20211.28,-1
934,16210,3,3,20618.72,-1
935,16211,1,1,14287.29,-1
936,16211,2,2,14287.29,-1
937,16211,3,3,20185.43,-1
938,16212,1,1,0,-1
939,16212,2,2,0,-1
940,16212,3,3,0,-1
941,16213,1,1,0,-1
942,16213,2,2,0,-1
943,16213,3,3,0,-1
944,16215,1,1,80079.84,-1
945,16215,2,2,80079.84,-1
946,16215,3,3,80079.84,-1
947,16216,1,1,6499.9154,-1
948,16216,2,2,6499.9154,-1
949,16216,3,3,6499.9154,-1
950,16218,1,1,268374.92,-1
951,16218,2,2,269263.77,-1
952,16218,3,3,360942.77,-1
953,16219,1,1,214624.27,-1
954,16219,2,2,316252.63,-1
955,16219,3,3,368334.88,-1
956,16221,1,1,1262882.37,-1
957,16221,2,2,1291248.35,-1
958,16221,3,3,1306553.55,-1
959,16222,1,1,1747291.19,-1
960,16222,2,2,1763996.35,-1
961,16222,3,3,1780973.08,-1
962,16223,1,1,44673.57,-1
963,16223,2,2,44673.57,-1
964,16223,3,3,44673.57,-1
965,16224,1,1,4100000,-1
966,16224,2,2,4100000,-1
967,16224,3,3,4100000,-1
968,16225,1,1,222353.69,-1
969,16225,2,2,222353.69,-1
970,16225,3,3,222353.69,-1
971,16226,1,1,200000,-1
972,16226,2,2,200000,-1
973,16226,3,3,200000,-1
974,16227,1,1,200000,-1
975,16227,2,2,200000,-1
976,16227,3,3,200000,-1
977,16228,1,1,1408539.472,-1
978,16228,2,2,1408515,-1
979,16228,3,3,1408515,-1
980,16229,1,1,3417697.915,-1
981,16229,2,2,3417697.915,-1
982,16229,3,3,3417697.915,-1
983,16230,1,1,130552.92,-1
984,16230,2,2,132231.78,-1
985,16230,3,3,133984.64,-1
986,16232,1,1,0,-1
987,16232,2,2,0,-1
988,16232,3,3,0,-1
989,16233,1,1,1843468.58,-1
990,16233,2,2,1914861.34,-1
991,16233,3,3,1950309.9,-1
992,16234,1,1,1733315.025,-1
993,16234,2,2,1733315.025,-1
994,16234,3,3,1733315.025,-1
995,16235,1,1,1505991.78,-1
996,16235,2,2,1505991.78,-1
997,16235,3,3,1505991.78,-1
998,16236,1,1,2015910.483,-1
999,16236,2,2,2015898.403,-1
1000,16236,3,3,2015897.586,-1
1001,16237,1,1,127691.64,-1
1002,16237,2,2,129688.11,-1
1003,16237,3,3,131709.73,-1
1004,16238,1,1,127691.64,-1
1005,16238,2,2,129688.11,-1
1006,16238,3,3,131709.73,-1
1007,16239,1,1,73002.6439,-1
1008,16239,2,2,73002.6439,-1
1009,16239,3,3,73002.6439,-1
1010,16240,1,1,162583.81,-1
1011,16240,2,2,175395.3,-1
1012,16240,3,3,181272.17,-1
1013,16241,1,1,80079.84,-1
1014,16241,2,2,80079.84,-1
1015,16241,3,3,80079.84,-1
1016,16242,1,1,350000,-1
1017,16242,2,2,350000,-1
1018,16242,3,3,350000,-1
1019,16243,1,1,169453.1431,-1
1020,16243,2,2,169453.1431,-1
1021,16243,3,3,169453.1431,-1
1022,16244,1,1,381079.164,-1
1023,16244,2,2,380646.1247,-1
1024,16244,3,3,380574.2143,-1
1025,16245,1,1,32712.93,-1
1026,16245,2,2,32712.93,-1
1027,16245,3,3,39847.72,-1
1028,16246,1,1,263982.42,-1
1029,16246,2,2,268748.74,-1
1030,16246,3,3,271241.61,-1
1031,16247,1,1,19645.32,-1
1032,16247,2,2,19645.32,-1
1033,16247,3,3,19645.32,-1
1034,16248,1,1,135182.49,-1
1035,16248,2,2,135182.49,-1
1036,16248,3,3,135182.49,-1
1037,16249,1,1,268852.2748,-1
1038,16249,2,2,261805.5292,-1
1039,16249,3,3,257429.855,-1
1040,16250,1,1,559322.0339,-1
1041,16250,2,2,559322.0339,-1
1042,16250,3,3,559322.0339,-1
1043,16251,1,1,0,-1
1044,16251,2,2,0,-1
1045,16251,3,3,0,-1
1046,16252,1,1,332640.49,-1
